"id";"y";"x1";"x2";"ciudad";"sexo";"gEtario";"estado";"candidato";"estrato"
720;1580,60584508348;606,165679531714;8114,34420189614;5;"1";"3";1;2;3
721;1460,99467447493;323,413410842406;7195,81990307892;5;"1";"1";1;NA;2
722;1400,53328822833;510,422198468704;4054,2858193468;5;"2";"1";1;2;3
723;975,913230446167;587,417113620871;6639,60468774645;5;"2";"1";1;2;3
724;1818,98119214457;397,807901985935;3949,79095189332;5;"2";"2";1;NA;2
725;1511,56881055795;540,249239923896;4073,23321269267;5;"2";"1";1;2;3
726;602,451835921966;422,549709599106;2929,6646173444;5;"2";"1";1;2;3
727;935,480865510181;480,426696252213;3674,757541388;5;"2";"2";1;2;3
728;928,056137613021;469,387509869115;2249,57664914535;5;"2";"2";1;2;3
729;1357,97224706039;339,478969237923;4577,95854122898;5;"2";"2";1;2;2
730;912,738082953729;442,230848371725;4113,98867237531;5;"1";"3";1;2;3
731;747,755856392905;570,808868005244;1409,76776647564;5;"2";"1";1;2;3
732;593,879631115124;215,678009018669;5060,47119280706;5;"2";"3";1;2;2
733;338,759772409685;513,146656890253;4153,10847448005;5;"2";"2";1;2;3
734;1951,93161715288;417,040526424907;6547,16992716826;5;"1";"3";0;2;1
735;1325,26532192715;559,904456060706;5626,02092990416;5;"1";"2";1;2;3
736;872,211268497631;364,37785386011;2221,0342497244;5;"1";"3";1;2;2
737;413,158684037626;432,08850302236;1922,37241094775;5;"2";"1";1;2;3
738;1133,57280213386;469,126344292649;4686,36767372962;5;"2";"3";0;NA;1
739;1448,0865649879;341,958979628269;4364,51277580447;5;"1";"2";1;NA;2
740;1232,23036192358;525,414580547811;5158,77078779863;5;"1";"1";1;2;3
741;313,822547905147;339,992034784958;1709,38982987105;5;"1";"1";1;2;2
742;552,499490301125;588,082261476773;3621,60896101333;5;"1";"2";1;2;3
743;268,563582631759;318,721908118193;3502,43960639389;5;"2";"2";1;2;2
744;919,195178383961;432,569018898302;6139,15121185893;5;"2";"2";1;2;3
745;238,654168020003;240,003720355269;2653,87875658349;5;"1";"2";0;2;1
746;1534,82137783431;507,867602161359;7411,5989764216;5;"1";"2";1;2;3
747;113,435083255172;505,912651985367;-150,313953406518;5;"1";"2";1;2;3
748;1619,51721592341;335,76066480531;7491,63939281357;5;"1";"3";1;2;2
749;1144,50928585138;659,829958167158;3463,18456494152;5;"2";"1";0;2;2
750;929,069346096367;452,661443023067;1534,50496627856;5;"1";"3";1;2;3
751;1989,17735877912;326,512742465542;5495,76342670395;5;"2";"3";1;NA;2
752;647,098464355804;168,16429785233;1828,95715508854;5;"1";"1";1;NA;2
753;1883,42452519573;353,88411816154;5354,25233484447;5;"2";"1";1;2;2
754;1387,05387203954;386,23811876476;7253,44018326911;5;"2";"2";1;2;2
755;664,368427544832;197,537076675669;1778,19899492484;5;"2";"1";1;2;2
756;784,807729744352;400,856079921291;6204,57303145885;5;"1";"1";1;2;3
757;1798,24731545523;442,107761199492;4568,57456736745;5;"2";"1";1;NA;3
758;1387,84248465672;413,784123221093;5891,55576289635;5;"1";"1";1;2;3
759;336,881403950974;481,592011241647;2144,61079201917;5;"1";"1";1;2;3
760;861,221492360346;353,225105077826;3477,79041063211;5;"1";"2";1;2;2
761;813,508277735673;380,125001438584;2809,27248768187;5;"1";"2";1;NA;2
762;1280,14887101017;273,499441670102;3284,96128139787;5;"2";"2";1;2;2
763;1861,63323360961;229,082171971959;8169,46142764524;5;"1";"3";1;2;2
764;381,810153345577;459,112056717905;3675,67404536307;5;"2";"2";1;2;3
765;598,989914450794;411,407950734664;2695,33747426769;5;"2";"1";1;2;3
766;1613,2970396895;342,769985267427;3433,4200499589;5;"1";"2";1;NA;2
767;492,454482382163;150,400098342393;3594,76324152522;5;"1";"1";1;2;2
768;1965,02224260475;567,56658541811;8780,11035619987;5;"2";"2";0;2;1
769;1516,76296128426;395,633667407839;4417,77656958755;5;"1";"2";1;NA;2
770;1794,83421351761;333,623375823558;8008,70447060834;5;"2";"1";1;2;2
771;1442,40341468249;327,06958101887;4928,81654383663;5;"1";"3";1;2;2
772;1731,81431910489;372,842413607082;8641,33116241371;5;"1";"3";1;NA;2
773;669,435812579468;236,064525269046;4847,37079157087;5;"2";"2";1;2;2
774;534,798564016819;410,168978929393;3543,15335191275;5;"2";"1";1;2;3
775;1355,8272554772;331,135263166481;3895,68854426516;5;"1";"1";0;2;1
776;753,076413599774;378,413290964196;4231,46772355308;5;"2";"1";1;2;2
777;437,896395521238;367,352030224;3840,17546932044;5;"1";"2";1;2;2
778;1027,95099611394;389,075226261903;3435,15722865276;5;"1";"2";1;2;2
779;1206,1540634837;511,323002104147;1829,95216009153;5;"1";"3";1;2;3
780;1268,00516189542;568,94586659169;5314,59339963611;5;"1";"2";1;2;3
781;920,47015754506;271,465382803532;7017,33270141476;5;"1";"2";1;2;2
782;1374,65856429189;512,367117544014;6539,97808286506;5;"1";"3";1;2;3
783;1569,80864636134;322,189204669865;6233,57006801846;5;"1";"2";0;2;1
784;1287,27519134991;422,07411411399;4442,87414846739;5;"1";"2";1;2;3
785;279,207579581998;385,608106257697;2466,47785487604;5;"2";"3";1;NA;2
786;1641,12461220939;178,680117359692;1069,41068336942;5;"2";"2";1;NA;2
787;1706,6199087305;172,199367765253;4603,60562204576;5;"1";"1";1;NA;2
788;1833,20362546947;460,8508108699;6255,13638198321;5;"1";"1";0;2;1
789;1354,32652451564;425,90408127156;5395,78231558771;5;"2";"2";1;NA;3
790;1969,90060075186;389,009059051817;8006,34046513624;5;"1";"2";1;2;2
791;1370,34584996291;316,018164316551;8124,1947975661;5;"1";"1";1;NA;2
792;1536,05452836491;294,733727290115;8777,6914483889;5;"1";"2";1;NA;2
793;669,002854800783;357,169204348329;4880,53693741098;5;"2";"1";1;NA;2
794;1305,35036164802;357,81451020545;5440,71878215814;5;"1";"3";1;2;2
795;1832,42016301956;371,782702959029;3736,82699306249;5;"1";"2";1;NA;2
796;1395,83285548724;431,749743837515;5708,99189731724;5;"2";"1";0;2;1
797;1096,67431635316;509,300338592745;4629,00198187782;5;"2";"2";1;2;3
798;362,523658573627;398,193082279863;2783,12888787954;5;"1";"2";1;2;2
799;1578,73615608551;436,598333957465;4676,32421591749;5;"2";"3";1;2;3
800;1581,43781519029;514,164850468278;5493,15645686225;5;"1";"3";0;NA;1
801;472,253678971902;471,538982301563;4348,78874664787;5;"2";"1";1;2;3
802;356,474040821195;451,797544871089;5122,70281253391;5;"1";"3";1;2;3
803;1872,731236252;381,571397043922;4127,41106586254;5;"2";"3";1;2;2
804;1870,0356859481;504,2187209149;7941,45434061179;5;"1";"1";1;2;3
805;1481,15375631023;423,899073432569;5401,68508220289;5;"1";"1";1;2;3
806;599,672297458164;514,125143415487;1672,31993204671;5;"2";"2";0;2;1
807;562,417402141728;445,365937144397;3564,0824157532;5;"1";"2";1;2;3
808;961,607668502256;425,55993388999;3489,25401700781;5;"2";"1";1;2;3
809;658,237493154593;423,544637918226;3615,39039971338;5;"2";"1";1;2;3
810;1613,25066208374;371,454618141638;4928,75955770372;5;"2";"2";1;2;2
811;532,931170519441;175,259394749289;1031,80711224056;5;"2";"1";1;NA;2
812;765,642033424228;474,369777313112;5038,54981680142;5;"1";"3";0;2;1
813;1610,11466188356;425,914029817403;5349,53575438209;5;"1";"3";1;2;3
814;782,835404574871;265,930185314313;3340,01949812579;5;"1";"2";1;2;2
815;1923,79641702864;462,706980053626;7011,49491024295;5;"2";"1";1;2;3
816;1864,70016043168;358,625001263403;4718,09794582104;5;"2";"2";0;2;1
817;816,874678689055;335,633351288692;3165,97299214705;5;"1";"3";1;2;2
818;633,463007654063;406,878301020147;260,658627656724;5;"2";"2";1;2;3
819;1895,04695218056;447,508676622017;6627,18351850411;5;"2";"3";1;2;3
820;349,333608173765;625,840640164098;76,0723127960177;5;"2";"1";1;2;3
821;542,269386397675;426,281570596247;3130,73859321336;5;"2";"1";1;2;3
822;139,04467842076;174,349588463435;-774,168025263156;5;"1";"3";1;2;2
823;333,902976219542;388,750690919704;2211,13232551311;5;"2";"1";1;2;2
824;765,199445514008;310,60970855937;5579,06690770473;5;"1";"1";1;2;2
825;1083,4781434387;119,004206417417;4070,15253124352;5;"2";"2";1;NA;2
826;1705,20358928479;432,361179411251;6171,39581082779;5;"2";"3";1;2;3
827;686,253129504621;375,006968142063;1745,56022629047;5;"2";"1";0;2;1
828;1422,46563874651;457,643975043856;1985,90881236409;5;"1";"3";1;2;3
829;1301,25267852563;421,801324732365;5450,54931214216;5;"1";"2";1;2;3
830;477,727307891473;448,353816100459;3122,10397513459;5;"2";"3";1;2;3
831;1343,90627052635;327,956289927161;3475,98580602278;5;"2";"2";1;NA;2
832;247,127511468716;440,961834445924;2438,80904895767;5;"1";"2";1;2;3
833;967,301301844418;171,909659280442;4542,49504210274;5;"1";"2";1;NA;2
834;634,765918576159;500,029553387735;2984,28325645615;5;"1";"3";1;2;3
835;557,013422134332;475,017956475108;4486,94651531717;5;"1";"1";1;2;3
836;961,278609884903;371,522655663849;5830,2313974568;5;"2";"1";1;2;2
837;1758,98657862563;317,979666639674;6216,38734608007;5;"2";"3";1;2;2
838;224,952455447055;424,119256178451;857,601759027564;5;"2";"2";1;2;3
839;113,979008514434;373,51917773691;-1439,32209200436;5;"1";"1";1;2;2
840;1519,82212967705;379,10516496016;5827,00109506569;5;"1";"3";1;NA;2
841;184,993534744717;452,775334391207;-387,766573726804;5;"1";"3";1;2;3
842;823,90351567883;321,524169186514;1474,90963062621;5;"1";"3";1;2;2
843;1026,99549321551;526,803733538145;3338,78473264117;5;"1";"1";1;2;3
844;1145,16082890332;386,199672014557;3715,46827232742;5;"2";"2";1;2;2
845;1612,78939652257;547,990115313325;3767,63935941775;5;"1";"1";1;2;3
846;375,536553747952;457,361141927246;1580,78031133812;5;"1";"1";1;2;3
847;1522,36072816886;283,121823260648;6813,01537925067;5;"1";"2";1;NA;2
848;1654,53475594986;482,91920427136;7062,737282681;5;"2";"3";1;2;3
849;229,625858878717;498,740117561313;1619,49155963975;5;"2";"3";1;2;3
850;1964,09127931111;301,768748330139;5594,83787262829;5;"2";"3";1;2;2
851;1236,68499162886;618,903703310458;4703,60911180143;5;"1";"1";1;2;3
852;1887,167841685;502,226934793684;8947,85411174915;5;"2";"2";1;2;3
853;701,264366554096;481,389349163795;3845,72629139667;5;"1";"3";1;2;3
854;509,739296650514;320,405819060647;5224,27907962638;5;"1";"1";1;2;2
855;605,520539334975;401,825478449026;975,155364668527;5;"1";"3";0;2;1
856;112,25097256247;340,511606189694;87,911388558518;5;"1";"3";1;NA;2
857;1786,72607054468;488,546320072848;6016,03404858058;5;"2";"3";1;2;3
858;1500,80470305402;268,816221790795;3709,82790515502;5;"2";"2";1;NA;2
859;1491,92973547615;296,807422448448;4195,91786706457;5;"2";"2";1;2;2
860;897,500963159837;526,288716745548;2440,80487710037;5;"2";"2";1;2;3
861;1415,92685596552;438,988465572228;2336,53610250155;5;"1";"2";1;2;3
862;324,919216777198;455,694471746494;-169,360542240663;5;"1";"2";1;2;3
863;1993,88699254487;575,09501081597;3071,38437989161;5;"1";"3";1;2;3
864;1078,52219878696;587,020684944391;5354,3224698897;5;"2";"1";1;2;3
865;573,972464213148;432,170596610637;551,910369945479;5;"1";"2";1;NA;3
866;1106,24806589913;441,166030453707;1714,39208181152;5;"1";"2";1;2;3
867;895,271802926436;431,398850416128;2853,83331784542;5;"2";"1";0;2;1
868;163,428795221262;399,443551562884;2917,20104498813;5;"1";"2";1;2;2
869;115,488387085497;352,887463385858;1310,71031119695;5;"2";"2";1;2;2
870;1341,95520251524;337,432006318778;4177,98151622277;5;"2";"1";1;NA;2
871;277,707371511497;227,601526792341;1116,97398537366;5;"1";"3";1;2;2
872;1472,09805687889;359,787206223043;4543,24378144745;5;"1";"2";1;2;2
873;1809,52969072387;372,700088312986;6729,75853262432;5;"1";"1";1;NA;2
874;1108,61733218189;347,876854215144;5883,17616049695;5;"2";"3";1;2;2
875;682,154324068688;513,864727097495;4747,23763742793;5;"1";"1";1;2;3
876;1497,88173052948;469,872210106803;7164,32017425703;5;"2";"2";1;2;3
877;690,144665259868;216,323064170484;1288,09515735746;5;"1";"3";1;NA;2
878;696,614241506904;444,386147777079;3306,8333106765;5;"1";"2";1;NA;3
879;659,92219063919;299,140901370704;3286,12098445354;5;"1";"2";1;2;2
880;1636,83390177321;523,91777753599;6038,60522456869;5;"2";"3";1;2;3
881;1670,17092036549;307,319771744815;4837,8718804389;5;"1";"1";1;2;2
882;173,535168147646;349,089585518157;3371,35793189295;5;"2";"1";1;NA;2
883;1637,59243621025;280,458639041008;8690,0509625963;5;"1";"1";1;2;2
884;1984,22892615199;467,626447927078;6091,24774133569;5;"2";"1";1;2;3
885;261,124697304331;380,819302507547;3007,44458776503;5;"1";"2";1;NA;2
886;425,097333150916;458,631880382384;1097,81923970681;5;"1";"3";1;2;3
887;1931,02456531487;157,761861499614;5823,85487176253;5;"2";"2";1;2;2
888;634,73319762852;315,224635046344;3072,47755766813;5;"2";"2";1;NA;2
889;502,615398773924;443,46641902671;1932,52625889995;5;"2";"3";0;2;1
890;519,58973032888;341,664223100124;4244,80125130048;5;"1";"2";1;2;2
891;120,884139742702;363,416305259982;1467,0411587355;5;"1";"3";1;2;2
892;1113,84481876157;584,79507206151;5564,30473681681;5;"1";"2";1;2;3
893;1445,81520762295;263,351952724729;5898,05466314186;5;"1";"2";1;2;2
894;264,189115399495;389,866431858869;1627,96146819491;5;"1";"1";1;NA;2
895;853,771225083619;373,333657875732;666,293731538872;5;"1";"3";1;2;2
896;103,83560101036;523,817750852613;-268,373811398659;5;"1";"1";1;2;3
897;1710,26962241158;292,142893448975;6393,76257028971;5;"1";"2";1;2;2
898;767,776572937146;463,792415568084;1163,79171778057;5;"1";"1";1;2;3
899;938,293858827092;432,550625184513;2245,89362506351;5;"2";"2";1;2;3
900;1351,9743619021;486,046558067253;4143,99644937577;5;"1";"3";0;2;1
901;609,990772162564;270,926902741482;3170,29739841415;5;"1";"2";1;2;2
902;858,984196791425;344,82798821326;3675,7401583445;5;"1";"2";1;2;2
903;1596,85517004691;618,595742912933;6622,64978223006;5;"1";"1";1;NA;3
904;988,7499100063;473,240951391919;2427,92479897728;5;"2";"1";1;2;3
905;716,934519330971;351,326856949374;1313,69599221067;5;"2";"3";1;2;2
906;498,441183334216;605,212924749658;1800,72124605921;5;"1";"1";1;2;3
907;394,796211645007;479,607551953713;4213,09617148383;5;"1";"2";1;2;3
908;615,055235289037;385,424646465346;4342,10899941864;5;"2";"1";1;2;2
909;1881,29213033244;452,404338424155;8046,9025567142;5;"2";"3";1;NA;3
910;1110,31034903135;294,859155193551;6006,93511260056;5;"2";"2";1;NA;2
911;1169,44157518446;404,880959461028;5469,73628023784;5;"1";"3";1;2;3
912;1542,57414820604;403,449791983251;3451,06462249512;5;"2";"2";1;2;3
913;1408,98369348142;257,9014949065;4419,94131761799;5;"2";"1";1;NA;2
914;526,05471292045;334,728906801779;2100,34302539853;5;"1";"2";1;2;2
915;979,693065700121;370,699657509186;4168,80054501489;5;"2";"3";1;2;2
916;1341,36690539308;436,977871420627;4605,45234194278;5;"1";"1";1;2;3
917;900,141673604958;374,475763839859;5172,19970570406;5;"1";"2";1;2;2
918;1913,56706561055;234,220256773861;4432,47850209593;5;"1";"3";1;2;2
919;1732,77759989724;307,882710067959;4845,04701056055;5;"1";"2";1;2;2
920;1356,51630423963;331,903457133574;5890,98539915333;5;"2";"3";1;2;2
921;1082,34591840301;428,539709910349;5518,12593050653;5;"1";"3";1;2;3
922;721,778008341789;370,71275979049;5327,54466612575;5;"2";"3";1;NA;2
923;1304,19282815419;572,352230020066;5576,4794595532;5;"2";"3";1;2;3
924;670,276042772457;311,989369140926;2130,44068668828;5;"2";"3";1;NA;2
925;141,392177040689;226,252014060132;1706,43117395236;5;"1";"2";1;2;2
926;1617,75125311688;366,34005773123;9056,91839947503;5;"1";"3";1;2;2
927;726,794546865858;326,722582187524;1940,23916864111;5;"1";"3";1;2;2
928;1683,29001374077;534,903446134537;5133,81309630884;5;"1";"2";1;2;3
929;1660,31129495241;500,455574946011;7407,07802520745;5;"2";"3";1;2;3
930;1558,27517809812;507,438773335965;6377,34043011346;5;"2";"1";1;NA;3
931;719,530858797953;350,634491877737;4029,80773111466;5;"1";"2";1;2;2
932;1184,0663745068;318,97873278219;3175,40263763883;5;"1";"2";1;2;2
933;537,098681274801;390,244383663112;1919,01145969234;5;"1";"2";1;2;2
934;347,485622251406;504,282438877329;1818,96936430825;5;"1";"2";0;NA;1
935;913,094407110475;487,523502320682;1291,67071756131;5;"1";"1";1;NA;3
936;1377,03170271125;388,609991816745;5465,63270710585;5;"2";"2";1;2;2
937;1654,48574398179;315,821721447327;5564,80066730709;5;"2";"3";1;NA;2
938;1961,76569345407;356,70627907564;7144,33804558359;5;"2";"3";1;NA;2
939;1642,07712109201;329,003862373582;5828,48125321756;5;"2";"3";1;2;2
940;719,373769848607;368,159803395123;3522,75798033617;5;"1";"2";1;2;2
941;493,49014731124;472,886327541772;3486,07554701032;5;"1";"3";1;2;3
942;811,429589358158;351,418510535501;5274,55945241049;5;"2";"2";1;NA;2
943;1743,91562670935;462,130043848343;5962,24975890387;5;"2";"2";1;2;3
944;1641,98990799487;473,03269295538;5123,50655150949;5;"1";"2";0;2;1
945;1625,61271493323;356,981845687916;5839,38919334501;5;"1";"3";1;NA;2
946;714,404057059437;482,437001676292;1417,78445678623;5;"2";"1";1;2;3
947;486,872664559633;382,585694562012;3027,25470198197;5;"2";"2";1;2;2
948;1828,73212567065;452,784708571188;6122,11813362309;5;"1";"2";1;2;3
949;513,524094503373;331,050222084681;4124,3212756242;5;"1";"3";1;NA;2
950;1365,09771051351;440,323039651226;4708,54844882988;5;"1";"2";1;2;3
951;757,81759954989;389,59483863695;1313,66902825981;5;"1";"2";1;2;2
952;1889,74083508365;386,016836477829;9316,2764661475;5;"1";"1";0;2;1
953;1109,17952854652;461,356375720732;6802,73566300215;5;"1";"2";1;2;3
954;1821,42927960958;328,481506432493;6007,20408630167;5;"1";"1";1;2;2
955;784,677616576664;359,326476983186;248,172155629278;5;"1";"2";1;2;2
956;867,343245190568;248,266660715697;3746,09484224859;5;"1";"1";0;NA;1
957;674,980421969667;299,175109352874;3221,49922128675;5;"1";"2";1;2;2
958;1830,45072436798;284,349068971213;9429,40696981515;5;"1";"2";1;NA;2
959;107,728210417554;253,065011985897;483,921226881375;5;"2";"2";1;NA;2
960;1104,15705374908;496,828076845022;7085,60317418616;5;"2";"1";1;2;3
961;1101,85137491208;509,635931805314;5813,66277506746;5;"1";"3";1;NA;3
962;1689,21891399659;460,20592625818;8523,65399027509;5;"2";"1";1;2;3
963;1927,3561301874;260,490716016189;8475,91126497399;5;"2";"3";1;NA;2
964;430,079777142964;210,823530863939;1819,52385716491;5;"1";"3";1;NA;2
965;1513,72467048932;302,795510907645;6640,34853512379;5;"1";"2";1;2;2
966;572,194554982707;312,824014186468;4375,45190522306;5;"2";"2";1;NA;2
967;1978,28322879504;340,163444946038;9132,91585692555;5;"1";"2";1;2;2
968;1060,52615623921;358,081094558082;6777,08931986011;5;"2";"2";1;NA;2
969;1229,19982690364;398,537289395072;5364,34536767065;5;"2";"2";1;NA;2
970;609,538999595679;392,044060490289;1476,28636548694;5;"2";"1";1;NA;2
971;1749,53584340401;364,372326633105;5624,75591879987;5;"1";"1";1;2;2
972;1136,90623086877;393,651403343503;4283,06622318623;5;"2";"3";1;NA;2
973;1828,81484641694;389,494753932821;8249,06254960512;5;"1";"1";1;2;2
974;1372,01727388892;399,434082280765;4549,96317118084;5;"2";"2";1;2;2
975;137,989487801678;457,483659715454;-83,3110595400692;5;"2";"1";1;2;3
976;507,481570285745;406,356566853438;4283,79985966159;5;"2";"2";0;2;1
977;163,605427998118;485,708751226982;167,98250443502;5;"1";"1";1;2;3
978;425,089860940352;422,284236520202;2383,45447325779;5;"2";"1";1;2;3
979;1852,75254165754;426,672164295309;5580,12985292805;5;"2";"1";1;2;3
980;968,505995068699;471,228672985389;3176,30834209465;5;"2";"1";1;2;3
981;495,996498200111;402,843112310412;5667,19714032535;5;"2";"3";1;2;3
982;1666,2300346652;266,566469421347;8640,24393321107;5;"1";"2";1;NA;2
983;791,358788963407;370,589130234979;6333,62743848846;5;"2";"1";1;2;2
984;1402,85280377138;374,886870654406;5361,39253969046;5;"2";"1";1;2;2
985;1251,65579840541;422,681636877987;6079,96985577272;5;"2";"1";1;2;3
986;1674,31868645363;541,742007897758;6772,26931615951;5;"2";"2";1;2;3
987;867,823314922862;275,998992405598;2212,59879286253;5;"2";"1";1;2;2
988;1798,00476920791;521,051668671466;6305,2232879168;5;"2";"3";1;2;3
989;1173,44392845407;451,639248406022;5634,92977038912;5;"2";"2";1;2;3
990;1196,73952232115;484,808221556821;5175,57056593469;5;"2";"1";1;2;3
991;1615,38144845981;359,322621247241;5201,00939768657;5;"1";"1";1;2;2
992;1739,63350858539;428,614667023571;7732,49922520088;5;"1";"2";1;2;3
993;292,328191641718;441,961204421736;972,99403185585;5;"1";"2";1;2;3
994;557,978999312036;395,822768018392;-533,711542950356;5;"2";"3";1;NA;2
995;1245,24212814867;282,288350732273;5768,52864296118;5;"2";"1";1;2;2
996;1731,97556773666;377,582407758671;4792,39790661701;5;"1";"1";1;2;2
997;1918,29701869283;368,528460411235;8939,50190401242;5;"2";"2";0;2;1
998;1090,1717935456;339,687204397812;3976,1872522225;5;"2";"3";0;2;1
999;597,8136285441;307,018346655427;5712,32061709894;5;"1";"3";0;NA;1
1000;1996,01681674831;443,091341104943;5263,09258214217;5;"1";"2";1;2;3
